data,blur,noise,mode,c,method,iteration,oracle,network_forward,backtracks,mean_rel_primal_error,panel
real,motion,high,bv,0.5,plain-FBHF,859,3436,0,0,0.0002787786943372339,d
real,motion,high,bv,0.5,plain-FBHF,860,3440,0,0,0.00027797045186161995,d
real,motion,high,bv,0.5,plain-FBHF,861,3444,0,0,0.0002771653525996953,d
real,motion,high,bv,0.5,plain-FBHF,862,3448,0,0,0.00027636357117444277,d
real,motion,high,bv,0.5,plain-FBHF,863,3452,0,0,0.0002755650202743709,d
real,motion,high,bv,0.5,plain-FBHF,864,3456,0,0,0.0002747696125879884,d
real,motion,high,bv,0.5,plain-FBHF,865,3460,0,0,0.00027397734811529517,d
real,motion,high,bv,0.5,plain-FBHF,866,3464,0,0,0.0002731882850639522,d
real,motion,high,bv,0.5,plain-FBHF,867,3468,0,0,0.00027240236522629857,d
real,motion,high,bv,0.5,plain-FBHF,868,3472,0,0,0.00027161947218701243,d
real,motion,high,bv,0.5,plain-FBHF,869,3476,0,0,0.00027083957684226334,d
real,motion,high,bv,0.5,plain-FBHF,870,3480,0,0,0.00027006265008822083,d
real,motion,high,bv,0.5,plain-FBHF,871,3484,0,0,0.0002692887792363763,d
real,motion,high,bv,0.5,plain-FBHF,872,3488,0,0,0.00026851778966374695,d
real,motion,high,bv,0.5,plain-FBHF,873,3492,0,0,0.0002677497104741633,d
real,motion,high,bv,0.5,plain-FBHF,874,3496,0,0,0.0002669845998752862,d
real,motion,high,bv,0.5,plain-FBHF,875,3500,0,0,0.00026622245786711574,d
real,motion,high,bv,0.5,plain-FBHF,876,3504,0,0,0.0002654633135534823,d
real,motion,high,bv,0.5,plain-FBHF,877,3508,0,0,0.0002647070796228945,d
real,motion,high,bv,0.5,plain-FBHF,878,3512,0,0,0.00026395381428301334,d
real,motion,high,bv,0.5,plain-FBHF,879,3516,0,0,0.0002632034884300083,d
real,motion,high,bv,0.5,plain-FBHF,880,3520,0,0,0.0002624561602715403,d
real,motion,high,bv,0.5,plain-FBHF,881,3524,0,0,0.0002617117133922875,d
real,motion,high,bv,0.5,plain-FBHF,882,3528,0,0,0.0002609700313769281,d
real,motion,high,bv,0.5,plain-FBHF,883,3532,0,0,0.00026023114332929254,d
real,motion,high,bv,0.5,plain-FBHF,884,3536,0,0,0.00025949522387236357,d
real,motion,high,bv,0.5,plain-FBHF,885,3540,0,0,0.00025876209838315845,d
real,motion,high,bv,0.5,plain-FBHF,886,3544,0,0,0.0002580319414846599,d
real,motion,high,bv,0.5,plain-FBHF,887,3548,0,0,0.00025730463676154613,d
real,motion,high,bv,0.5,plain-FBHF,888,3552,0,0,0.0002565800677984953,d
real,motion,high,bv,0.5,plain-FBHF,889,3556,0,0,0.0002558583510108292,d
real,motion,high,bv,0.5,plain-FBHF,890,3560,0,0,0.00025513931177556515,d
real,motion,high,bv,0.5,plain-FBHF,891,3564,0,0,0.0002544230956118554,d
real,motion,high,bv,0.5,plain-FBHF,892,3568,0,0,0.00025370961520820856,d
real,motion,high,bv,0.5,plain-FBHF,893,3572,0,0,0.0002529988996684551,d
real,motion,high,bv,0.5,plain-FBHF,894,3576,0,0,0.000252291007200256,d
real,motion,high,bv,0.5,plain-FBHF,895,3580,0,0,0.0002515858504921198,d
real,motion,high,bv,0.5,plain-FBHF,896,3584,0,0,0.00025088340044021606,d
real,motion,high,bv,0.5,plain-FBHF,897,3588,0,0,0.00025018351152539253,d
real,motion,high,bv,0.5,plain-FBHF,898,3592,0,0,0.00024948641657829285,d
real,motion,high,bv,0.5,plain-FBHF,899,3596,0,0,0.000248791795456782,d
real,motion,high,bv,0.5,plain-FBHF,900,3600,0,0,0.00024809976457618177,d
real,motion,high,bv,0.5,plain-FBHF,901,3604,0,0,0.0002474103821441531,d
real,motion,high,bv,0.5,plain-FBHF,902,3608,0,0,0.0002467235317453742,d
real,motion,high,bv,0.5,plain-FBHF,903,3612,0,0,0.00024603927158750594,d
real,motion,high,bv,0.5,plain-FBHF,904,3616,0,0,0.00024535757256671786,d
real,motion,high,bv,0.5,plain-FBHF,905,3620,0,0,0.0002446784928906709,d
real,motion,high,bv,0.5,plain-FBHF,906,3624,0,0,0.00024400179972872138,d
real,motion,high,bv,0.5,plain-FBHF,907,3628,0,0,0.00024332760949619114,d
real,motion,high,bv,0.5,plain-FBHF,908,3632,0,0,0.00024265589308924973,d
real,motion,high,bv,0.5,plain-FBHF,909,3636,0,0,0.00024198659230023623,d
real,motion,high,bv,0.5,plain-FBHF,910,3640,0,0,0.00024131967802532017,d
real,motion,high,bv,0.5,plain-FBHF,911,3644,0,0,0.00024065517936833203,d
real,motion,high,bv,0.5,plain-FBHF,912,3648,0,0,0.00023999327095225453,d
real,motion,high,bv,0.5,plain-FBHF,913,3652,0,0,0.00023933388001751155,d
real,motion,high,bv,0.5,plain-FBHF,914,3656,0,0,0.00023867700656410307,d
real,motion,high,bv,0.5,plain-FBHF,915,3660,0,0,0.00023802262148819864,d
real,motion,high,bv,0.5,plain-FBHF,916,3664,0,0,0.00023737075389362872,d
real,motion,high,bv,0.5,plain-FBHF,917,3668,0,0,0.00023672137467656285,d
real,motion,high,bv,0.5,plain-FBHF,918,3672,0,0,0.0002360744692850858,d
real,motion,high,bv,0.5,plain-FBHF,919,3676,0,0,0.00023542992130387574,d
real,motion,high,bv,0.5,plain-FBHF,920,3680,0,0,0.00023478774528484792,d
real,motion,high,bv,0.5,plain-FBHF,921,3684,0,0,0.00023414807219523937,d
real,motion,high,bv,0.5,plain-FBHF,922,3688,0,0,0.0002335108001716435,d
real,motion,high,bv,0.5,plain-FBHF,923,3692,0,0,0.0002328758273506537,d
real,motion,high,bv,0.5,plain-FBHF,924,3696,0,0,0.00023224324104376137,d
real,motion,high,bv,0.5,plain-FBHF,925,3700,0,0,0.00023161307035479695,d
real,motion,high,bv,0.5,plain-FBHF,926,3704,0,0,0.0002309852425241843,d
real,motion,high,bv,0.5,plain-FBHF,927,3708,0,0,0.00023035977210383862,d
real,motion,high,bv,0.5,plain-FBHF,928,3712,0,0,0.00022973657178226858,d
real,motion,high,bv,0.5,plain-FBHF,929,3716,0,0,0.00022911577252671123,d
real,motion,high,bv,0.5,plain-FBHF,930,3720,0,0,0.0002284971415065229,d
real,motion,high,bv,0.5,plain-FBHF,931,3724,0,0,0.00022788076603319496,d
real,motion,high,bv,0.5,plain-FBHF,932,3728,0,0,0.00022726651513949037,d
real,motion,high,bv,0.5,plain-FBHF,933,3732,0,0,0.00022665451979264617,d
real,motion,high,bv,0.5,plain-FBHF,934,3736,0,0,0.000226044692681171,d
real,motion,high,bv,0.5,plain-FBHF,935,3740,0,0,0.00022543713566847146,d
real,motion,high,bv,0.5,plain-FBHF,936,3744,0,0,0.00022483174689114094,d
real,motion,high,bv,0.5,plain-FBHF,937,3748,0,0,0.00022422854090109468,d
real,motion,high,bv,0.5,plain-FBHF,938,3752,0,0,0.00022362760500982404,d
real,motion,high,bv,0.5,plain-FBHF,939,3756,0,0,0.0002230288810096681,d
real,motion,high,bv,0.5,plain-FBHF,940,3760,0,0,0.00022243233979679644,d
real,motion,high,bv,0.5,plain-FBHF,941,3764,0,0,0.0002218379231635481,d
real,motion,high,bv,0.5,plain-FBHF,942,3768,0,0,0.00022124570386949927,d
real,motion,high,bv,0.5,plain-FBHF,943,3772,0,0,0.00022065571101848036,d
real,motion,high,bv,0.5,plain-FBHF,944,3776,0,0,0.00022006806102581322,d
real,motion,high,bv,0.5,plain-FBHF,945,3780,0,0,0.00021948263747617602,d
real,motion,high,bv,0.5,plain-FBHF,946,3784,0,0,0.0002188994112657383,d
real,motion,high,bv,0.5,plain-FBHF,947,3788,0,0,0.00021831846970599145,d
real,motion,high,bv,0.5,plain-FBHF,948,3792,0,0,0.0002177396963816136,d
real,motion,high,bv,0.5,plain-FBHF,949,3796,0,0,0.0002171630912926048,d
real,motion,high,bv,0.5,plain-FBHF,950,3800,0,0,0.000216588843613863,d
real,motion,high,bv,0.5,plain-FBHF,951,3804,0,0,0.0002160167059628293,d
real,motion,high,bv,0.5,plain-FBHF,952,3808,0,0,0.00021544683841057122,d
real,motion,high,bv,0.5,plain-FBHF,953,3812,0,0,0.00021487903723027557,d
real,motion,high,bv,0.5,plain-FBHF,954,3816,0,0,0.00021431338973343372,d
real,motion,high,bv,0.5,plain-FBHF,955,3820,0,0,0.0002137498522643,d
real,motion,high,bv,0.5,plain-FBHF,956,3824,0,0,0.00021318836661521345,d
real,motion,high,bv,0.5,plain-FBHF,957,3828,0,0,0.0002126290200976655,d
real,motion,high,bv,0.5,plain-FBHF,958,3832,0,0,0.00021207175450399518,d
real,motion,high,bv,0.5,plain-FBHF,959,3836,0,0,0.00021151659893803298,d
real,motion,high,bv,0.5,plain-FBHF,960,3840,0,0,0.00021096340788062662,d
real,motion,high,bv,0.5,plain-FBHF,961,3844,0,0,0.00021041231229901314,d
real,motion,high,bv,0.5,plain-FBHF,962,3848,0,0,0.00020986332674510777,d
real,motion,high,bv,0.5,plain-FBHF,963,3852,0,0,0.00020931640756316483,d
real,motion,high,bv,0.5,plain-FBHF,964,3856,0,0,0.00020877159840893,d
real,motion,high,bv,0.5,plain-FBHF,965,3860,0,0,0.000208228753763251,d
real,motion,high,bv,0.5,plain-FBHF,966,3864,0,0,0.00020768784452229738,d
real,motion,high,bv,0.5,plain-FBHF,967,3868,0,0,0.00020714882703032345,d
real,motion,high,bv,0.5,plain-FBHF,968,3872,0,0,0.00020661173039115965,d
real,motion,high,bv,0.5,plain-FBHF,969,3876,0,0,0.0002060765982605517,d
real,motion,high,bv,0.5,plain-FBHF,970,3880,0,0,0.0002055432414636016,d
real,motion,high,bv,0.5,plain-FBHF,971,3884,0,0,0.00020501180551946163,d
real,motion,high,bv,0.5,plain-FBHF,972,3888,0,0,0.00020448226132430136,d
real,motion,high,bv,0.5,plain-FBHF,973,3892,0,0,0.00020395449246279895,d
real,motion,high,bv,0.5,plain-FBHF,974,3896,0,0,0.00020342867355793715,d
real,motion,high,bv,0.5,plain-FBHF,975,3900,0,0,0.00020290467364247888,d
real,motion,high,bv,0.5,plain-FBHF,976,3904,0,0,0.000202382609131746,d
real,motion,high,bv,0.5,plain-FBHF,977,3908,0,0,0.00020186234905850142,d
real,motion,high,bv,0.5,plain-FBHF,978,3912,0,0,0.0002013439661823213,d
real,motion,high,bv,0.5,plain-FBHF,979,3916,0,0,0.00020082750415895134,d
real,motion,high,bv,0.5,plain-FBHF,980,3920,0,0,0.00020031281746923923,d
real,motion,high,bv,0.5,plain-FBHF,981,3924,0,0,0.00019979997887276113,d
real,motion,high,bv,0.5,plain-FBHF,982,3928,0,0,0.00019928885740227997,d
real,motion,high,bv,0.5,plain-FBHF,983,3932,0,0,0.0001987796276807785,d
real,motion,high,bv,0.5,plain-FBHF,984,3936,0,0,0.0001982721732929349,d
real,motion,high,bv,0.5,plain-FBHF,985,3940,0,0,0.0001977663632715121,d
real,motion,high,bv,0.5,plain-FBHF,986,3944,0,0,0.0001972624013433233,d
real,motion,high,bv,0.5,plain-FBHF,987,3948,0,0,0.00019676017109304667,d
real,motion,high,bv,0.5,plain-FBHF,988,3952,0,0,0.00019625967252068222,d
real,motion,high,bv,0.5,plain-FBHF,989,3956,0,0,0.00019576080376282334,d
real,motion,high,bv,0.5,plain-FBHF,990,3960,0,0,0.00019526368123479187,d
real,motion,high,bv,0.5,plain-FBHF,991,3964,0,0,0.00019476807210594416,d
real,motion,high,bv,0.5,plain-FBHF,992,3968,0,0,0.00019427406368777156,d
real,motion,high,bv,0.5,plain-FBHF,993,3972,0,0,0.0001937815104611218,d
real,motion,high,bv,0.5,plain-FBHF,994,3976,0,0,0.00019329061615280807,d
real,motion,high,bv,0.5,plain-FBHF,995,3980,0,0,0.00019280120613984764,d
real,motion,high,bv,0.5,plain-FBHF,996,3984,0,0,0.00019231342594139278,d
real,motion,high,bv,0.5,plain-FBHF,997,3988,0,0,0.00019182730466127396,d
real,motion,high,bv,0.5,plain-FBHF,998,3992,0,0,0.00019134272588416934,d
real,motion,high,bv,0.5,plain-FBHF,999,3996,0,0,0.00019085970416199416,d
real,motion,high,bv,0.5,plain-FBHF,1000,4000,0,0,0.00019037825404666364,d
real,motion,high,bv,0.5,line-search-FBHF,1,4,0,0,0.09305572509765625,d
real,motion,high,bv,0.5,line-search-FBHF,2,10,0,0,0.08693154156208038,d
real,motion,high,bv,0.5,line-search-FBHF,3,14,0,0,0.08210411667823792,d
real,motion,high,bv,0.5,line-search-FBHF,4,18,0,1,0.07765252888202667,d
real,motion,high,bv,0.5,line-search-FBHF,5,22,0,1,0.07342588901519775,d
real,motion,high,bv,0.5,line-search-FBHF,6,28,0,1,0.07119843363761902,d
real,motion,high,bv,0.5,line-search-FBHF,7,32,0,1,0.06880536675453186,d
real,motion,high,bv,0.5,line-search-FBHF,8,36,0,2,0.06628862768411636,d
real,motion,high,bv,0.5,line-search-FBHF,9,40,0,2,0.06352432817220688,d
real,motion,high,bv,0.5,line-search-FBHF,10,46,0,2,0.062024813145399094,d
real,motion,high,bv,0.5,line-search-FBHF,11,50,0,2,0.06030736863613129,d
real,motion,high,bv,0.5,line-search-FBHF,12,54,0,3,0.058395665138959885,d
real,motion,high,bv,0.5,line-search-FBHF,13,60,0,3,0.057315923273563385,d
real,motion,high,bv,0.5,line-search-FBHF,14,64,0,3,0.05606391280889511,d
real,motion,high,bv,0.5,line-search-FBHF,15,68,0,3,0.05463814735412598,d
real,motion,high,bv,0.5,line-search-FBHF,16,72,0,4,0.05301368981599808,d
real,motion,high,bv,0.5,line-search-FBHF,17,78,0,4,0.05209259316325188,d
real,motion,high,bv,0.5,line-search-FBHF,18,82,0,4,0.05102395638823509,d
real,motion,high,bv,0.5,line-search-FBHF,19,86,0,4,0.04978901147842407,d
real,motion,high,bv,0.5,line-search-FBHF,20,90,0,5,0.04837913066148758,d
real,motion,high,bv,0.5,line-search-FBHF,21,96,0,5,0.0475727878510952,d
real,motion,high,bv,0.5,line-search-FBHF,22,100,0,5,0.04663330316543579,d
real,motion,high,bv,0.5,line-search-FBHF,23,104,0,6,0.04554713889956474,d
real,motion,high,bv,0.5,line-search-FBHF,24,108,0,6,0.044297464191913605,d
real,motion,high,bv,0.5,line-search-FBHF,25,114,0,6,0.04358242452144623,d
real,motion,high,bv,0.5,line-search-FBHF,26,118,0,6,0.04274643957614899,d
real,motion,high,bv,0.5,line-search-FBHF,27,122,0,7,0.04177726060152054,d
real,motion,high,bv,0.5,line-search-FBHF,28,126,0,7,0.040660299360752106,d
real,motion,high,bv,0.5,line-search-FBHF,29,132,0,7,0.04001915827393532,d
real,motion,high,bv,0.5,line-search-FBHF,30,136,0,7,0.03926955908536911,d
real,motion,high,bv,0.5,line-search-FBHF,31,140,0,8,0.03839833289384842,d
real,motion,high,bv,0.5,line-search-FBHF,32,144,0,8,0.037393566220998764,d
real,motion,high,bv,0.5,line-search-FBHF,33,150,0,8,0.03681526333093643,d
real,motion,high,bv,0.5,line-search-FBHF,34,154,0,8,0.0361391045153141,d
real,motion,high,bv,0.5,line-search-FBHF,35,158,0,9,0.035352468490600586,d
real,motion,high,bv,0.5,line-search-FBHF,36,164,0,9,0.03489707410335541,d
real,motion,high,bv,0.5,line-search-FBHF,37,168,0,9,0.034361787140369415,d
real,motion,high,bv,0.5,line-search-FBHF,38,172,0,9,0.03373589739203453,d
real,motion,high,bv,0.5,line-search-FBHF,39,176,0,10,0.03300853073596954,d
real,motion,high,bv,0.5,line-search-FBHF,40,182,0,10,0.0325869619846344,d
real,motion,high,bv,0.5,line-search-FBHF,41,186,0,10,0.03209151327610016,d
real,motion,high,bv,0.5,line-search-FBHF,42,190,0,11,0.03151223808526993,d
real,motion,high,bv,0.5,line-search-FBHF,43,194,0,11,0.030838407576084137,d
real,motion,high,bv,0.5,line-search-FBHF,44,200,0,11,0.030447915196418762,d
real,motion,high,bv,0.5,line-search-FBHF,45,204,0,11,0.029988549649715424,d
real,motion,high,bv,0.5,line-search-FBHF,46,208,0,12,0.02945128083229065,d
real,motion,high,bv,0.5,line-search-FBHF,47,212,0,12,0.028825823217630386,d
real,motion,high,bv,0.5,line-search-FBHF,48,218,0,12,0.028463181108236313,d
real,motion,high,bv,0.5,line-search-FBHF,49,222,0,12,0.02803635597229004,d
real,motion,high,bv,0.5,line-search-FBHF,50,226,0,13,0.027536720037460327,d
real,motion,high,bv,0.5,line-search-FBHF,51,230,0,13,0.02695472165942192,d
real,motion,high,bv,0.5,line-search-FBHF,52,236,0,13,0.02661701664328575,d
real,motion,high,bv,0.5,line-search-FBHF,53,240,0,13,0.026219435036182404,d
real,motion,high,bv,0.5,line-search-FBHF,54,244,0,14,0.025753848254680634,d
real,motion,high,bv,0.5,line-search-FBHF,55,248,0,14,0.02521144598722458,d
real,motion,high,bv,0.5,line-search-FBHF,56,254,0,14,0.02489660494029522,d
real,motion,high,bv,0.5,line-search-FBHF,57,258,0,14,0.0245259590446949,d
real,motion,high,bv,0.5,line-search-FBHF,58,262,0,15,0.024091936647892,d
real,motion,high,bv,0.5,line-search-FBHF,59,268,0,15,0.023838676512241364,d
real,motion,high,bv,0.5,line-search-FBHF,60,272,0,15,0.023539572954177856,d
real,motion,high,bv,0.5,line-search-FBHF,61,276,0,16,0.023187987506389618,d
real,motion,high,bv,0.5,line-search-FBHF,62,280,0,16,0.022776462137699127,d
real,motion,high,bv,0.5,line-search-FBHF,63,286,0,16,0.022536352276802063,d
real,motion,high,bv,0.5,line-search-FBHF,64,290,0,16,0.022252798080444336,d
real,motion,high,bv,0.5,line-search-FBHF,65,294,0,17,0.021919433027505875,d
real,motion,high,bv,0.5,line-search-FBHF,66,298,0,17,0.02152913436293602,d
real,motion,high,bv,0.5,line-search-FBHF,67,304,0,17,0.02130134589970112,d
real,motion,high,bv,0.5,line-search-FBHF,68,308,0,17,0.021032216027379036,d
real,motion,high,bv,0.5,line-search-FBHF,69,312,0,18,0.020715707913041115,d
real,motion,high,bv,0.5,line-search-FBHF,70,316,0,18,0.020344924181699753,d
real,motion,high,bv,0.5,line-search-FBHF,71,322,0,18,0.02012847736477852,d
real,motion,high,bv,0.5,line-search-FBHF,72,326,0,18,0.019872624427080154,d
real,motion,high,bv,0.5,line-search-FBHF,73,330,0,19,0.019571643322706223,d
real,motion,high,bv,0.5,line-search-FBHF,74,334,0,19,0.019218899309635162,d
real,motion,high,bv,0.5,line-search-FBHF,75,340,0,19,0.0190129317343235,d
real,motion,high,bv,0.5,line-search-FBHF,76,344,0,19,0.018769390881061554,d
real,motion,high,bv,0.5,line-search-FBHF,77,348,0,20,0.01848287507891655,d
real,motion,high,bv,0.5,line-search-FBHF,78,354,0,20,0.018314773216843605,d
real,motion,high,bv,0.5,line-search-FBHF,79,358,0,20,0.018115587532520294,d
real,motion,high,bv,0.5,line-search-FBHF,80,362,0,21,0.01788046583533287,d
real,motion,high,bv,0.5,line-search-FBHF,81,366,0,21,0.017603857442736626,d
real,motion,high,bv,0.5,line-search-FBHF,82,372,0,21,0.017441660165786743,d
real,motion,high,bv,0.5,line-search-FBHF,83,376,0,21,0.0172494538128376,d
real,motion,high,bv,0.5,line-search-FBHF,84,380,0,22,0.01702263206243515,d
real,motion,high,bv,0.5,line-search-FBHF,85,384,0,22,0.016755830496549606,d
real,motion,high,bv,0.5,line-search-FBHF,86,390,0,22,0.01659943163394928,d
real,motion,high,bv,0.5,line-search-FBHF,87,394,0,22,0.016414105892181396,d
real,motion,high,bv,0.5,line-search-FBHF,88,398,0,23,0.016195431351661682,d
real,motion,high,bv,0.5,line-search-FBHF,89,402,0,23,0.015938255935907364,d
real,motion,high,bv,0.5,line-search-FBHF,90,408,0,23,0.01578751765191555,d
real,motion,high,bv,0.5,line-search-FBHF,91,412,0,23,0.015608910471200943,d
real,motion,high,bv,0.5,line-search-FBHF,92,416,0,24,0.015398183837532997,d
real,motion,high,bv,0.5,line-search-FBHF,93,420,0,24,0.015150388702750206,d
real,motion,high,bv,0.5,line-search-FBHF,94,426,0,24,0.015005153603851795,d
real,motion,high,bv,0.5,line-search-FBHF,95,430,0,24,0.014833065681159496,d
real,motion,high,bv,0.5,line-search-FBHF,96,434,0,25,0.014630049467086792,d
real,motion,high,bv,0.5,line-search-FBHF,97,440,0,25,0.014510586857795715,d
real,motion,high,bv,0.5,line-search-FBHF,98,444,0,25,0.01436876505613327,d
real,motion,high,bv,0.5,line-search-FBHF,99,448,0,26,0.014200981706380844,d
real,motion,high,bv,0.5,line-search-FBHF,100,452,0,26,0.014003070071339607,d
real,motion,high,bv,0.5,line-search-FBHF,101,458,0,26,0.01388666033744812,d
real,motion,high,bv,0.5,line-search-FBHF,102,462,0,26,0.013748468831181526,d
real,motion,high,bv,0.5,line-search-FBHF,103,466,0,27,0.013585012406110764,d
real,motion,high,bv,0.5,line-search-FBHF,104,470,0,27,0.013392234221100807,d
real,motion,high,bv,0.5,line-search-FBHF,105,474,0,27,0.013165703043341637,d
real,motion,high,bv,0.5,line-search-FBHF,106,480,0,27,0.013033006340265274,d
real,motion,high,bv,0.5,line-search-FBHF,107,484,0,28,0.012875810265541077,d
real,motion,high,bv,0.5,line-search-FBHF,108,490,0,28,0.01278308592736721,d
real,motion,high,bv,0.5,line-search-FBHF,109,494,0,28,0.012672815471887589,d
real,motion,high,bv,0.5,line-search-FBHF,110,498,0,28,0.012542108073830605,d
real,motion,high,bv,0.5,line-search-FBHF,111,502,0,29,0.012387581169605255,d
real,motion,high,bv,0.5,line-search-FBHF,112,506,0,29,0.012205461040139198,d
real,motion,high,bv,0.5,line-search-FBHF,113,512,0,29,0.012098424136638641,d
real,motion,high,bv,0.5,line-search-FBHF,114,516,0,29,0.011971404775977135,d
real,motion,high,bv,0.5,line-search-FBHF,115,520,0,30,0.011821286752820015,d
real,motion,high,bv,0.5,line-search-FBHF,116,526,0,30,0.011732760816812515,d
real,motion,high,bv,0.5,line-search-FBHF,117,530,0,30,0.011627541854977608,d
real,motion,high,bv,0.5,line-search-FBHF,118,534,0,31,0.011502895504236221,d
real,motion,high,bv,0.5,line-search-FBHF,119,538,0,31,0.011355618014931679,d
real,motion,high,bv,0.5,line-search-FBHF,120,544,0,31,0.011268828064203262,d
real,motion,high,bv,0.5,line-search-FBHF,121,548,0,31,0.011165684089064598,d
real,motion,high,bv,0.5,line-search-FBHF,122,552,0,32,0.011043530888855457,d
real,motion,high,bv,0.5,line-search-FBHF,123,556,0,32,0.010899251326918602,d
real,motion,high,bv,0.5,line-search-FBHF,124,562,0,32,0.010814253240823746,d
real,motion,high,bv,0.5,line-search-FBHF,125,566,0,32,0.010713251307606697,d
real,motion,high,bv,0.5,line-search-FBHF,126,570,0,33,0.01059365551918745,d
real,motion,high,bv,0.5,line-search-FBHF,127,574,0,33,0.010452416725456715,d
real,motion,high,bv,0.5,line-search-FBHF,128,580,0,33,0.010369235649704933,d
real,motion,high,bv,0.5,line-search-FBHF,129,584,0,33,0.010270400904119015,d
real,motion,high,bv,0.5,line-search-FBHF,130,588,0,34,0.010153407230973244,d
real,motion,high,bv,0.5,line-search-FBHF,131,592,0,34,0.010015277191996574,d
real,motion,high,bv,0.5,line-search-FBHF,132,598,0,34,0.009933956898748875,d
real,motion,high,bv,0.5,line-search-FBHF,133,602,0,34,0.009837341494858265,d
real,motion,high,bv,0.5,line-search-FBHF,134,606,0,35,0.009723015129566193,d
real,motion,high,bv,0.5,line-search-FBHF,135,610,0,35,0.009588068351149559,d
real,motion,high,bv,0.5,line-search-FBHF,136,616,0,35,0.009508646093308926,d
real,motion,high,bv,0.5,line-search-FBHF,137,620,0,36,0.009414293803274632,d
real,motion,high,bv,0.5,line-search-FBHF,138,624,0,36,0.009302695281803608,d
real,motion,high,bv,0.5,line-search-FBHF,139,630,0,36,0.009236782789230347,d
real,motion,high,bv,0.5,line-search-FBHF,140,634,0,36,0.009158400818705559,d
real,motion,high,bv,0.5,line-search-FBHF,141,638,0,37,0.009065459482371807,d
real,motion,high,bv,0.5,line-search-FBHF,142,642,0,37,0.008955535478889942,d
real,motion,high,bv,0.5,line-search-FBHF,143,648,0,37,0.008890666998922825,d
real,motion,high,bv,0.5,line-search-FBHF,144,652,0,37,0.008813513442873955,d
real,motion,high,bv,0.5,line-search-FBHF,145,656,0,38,0.008722076192498207,d
real,motion,high,bv,0.5,line-search-FBHF,146,660,0,38,0.008613944984972477,d
real,motion,high,bv,0.5,line-search-FBHF,147,666,0,38,0.008550170809030533,d
real,motion,high,bv,0.5,line-search-FBHF,148,670,0,38,0.00847432017326355,d
real,motion,high,bv,0.5,line-search-FBHF,149,674,0,39,0.008384454995393753,d
real,motion,high,bv,0.5,line-search-FBHF,150,680,0,39,0.008331295102834702,d
real,motion,high,bv,0.5,line-search-FBHF,151,684,0,39,0.008268000558018684,d
real,motion,high,bv,0.5,line-search-FBHF,152,688,0,39,0.008192859590053558,d
real,motion,high,bv,0.5,line-search-FBHF,153,692,0,40,0.008103830739855766,d
real,motion,high,bv,0.5,line-search-FBHF,154,696,0,40,0.007998649962246418,d
real,motion,high,bv,0.5,line-search-FBHF,155,702,0,40,0.007936637848615646,d
real,motion,high,bv,0.5,line-search-FBHF,156,706,0,41,0.00786293763667345,d
real,motion,high,bv,0.5,line-search-FBHF,157,710,0,41,0.007775640115141869,d
real,motion,high,bv,0.5,line-search-FBHF,158,716,0,41,0.00772404158487916,d
real,motion,high,bv,0.5,line-search-FBHF,159,720,0,41,0.007662620395421982,d
real,motion,high,bv,0.5,line-search-FBHF,160,724,0,42,0.007589724846184254,d
real,motion,high,bv,0.5,line-search-FBHF,161,728,0,42,0.0075034163892269135,d
real,motion,high,bv,0.5,line-search-FBHF,162,734,0,42,0.007452424615621567,d
real,motion,high,bv,0.5,line-search-FBHF,163,738,0,42,0.00739174522459507,d
real,motion,high,bv,0.5,line-search-FBHF,164,742,0,43,0.00731974933296442,d
real,motion,high,bv,0.5,line-search-FBHF,165,746,0,43,0.007234540767967701,d
real,motion,high,bv,0.5,line-search-FBHF,166,752,0,43,0.007184217683970928,d
real,motion,high,bv,0.5,line-search-FBHF,167,756,0,43,0.0071243420243263245,d
real,motion,high,bv,0.5,line-search-FBHF,168,760,0,44,0.00705333286896348,d
real,motion,high,bv,0.5,line-search-FBHF,169,764,0,44,0.006969314534217119,d
real,motion,high,bv,0.5,line-search-FBHF,170,770,0,44,0.006919715087860823,d
real,motion,high,bv,0.5,line-search-FBHF,171,774,0,44,0.006860706023871899,d
real,motion,high,bv,0.5,line-search-FBHF,172,778,0,45,0.006790756247937679,d
real,motion,high,bv,0.5,line-search-FBHF,173,784,0,45,0.00674935057759285,d
real,motion,high,bv,0.5,line-search-FBHF,174,788,0,45,0.006700046826153994,d
real,motion,high,bv,0.5,line-search-FBHF,175,792,0,46,0.006641480140388012,d
real,motion,high,bv,0.5,line-search-FBHF,176,796,0,46,0.006572068203240633,d
real,motion,high,bv,0.5,line-search-FBHF,177,802,0,46,0.006531013175845146,d
real,motion,high,bv,0.5,line-search-FBHF,178,806,0,46,0.006482116878032684,d
real,motion,high,bv,0.5,line-search-FBHF,179,810,0,47,0.006424066610634327,d
real,motion,high,bv,0.5,line-search-FBHF,180,814,0,47,0.006355272606015205,d
real,motion,high,bv,0.5,line-search-FBHF,181,820,0,47,0.006314606871455908,d
real,motion,high,bv,0.5,line-search-FBHF,182,824,0,47,0.006266176700592041,d
real,motion,high,bv,0.5,line-search-FBHF,183,828,0,48,0.006208688020706177,d
real,motion,high,bv,0.5,line-search-FBHF,184,832,0,48,0.006140580400824547,d
real,motion,high,bv,0.5,line-search-FBHF,185,838,0,48,0.00610033143311739,d
real,motion,high,bv,0.5,line-search-FBHF,186,842,0,48,0.006052409298717976,d
