data,blur,noise,mode,c,method,iteration,oracle,network_forward,backtracks,wall_time_s,mean_rel_primal_error
synthetic,train,train,bv,0.5,fixed-precond,834,3336,0,0,1.0168218691572548,0.0017499574460089207
synthetic,train,train,bv,0.5,fixed-precond,835,3340,0,0,1.018041080031544,0.0017483297269791365
synthetic,train,train,bv,0.5,fixed-precond,836,3344,0,0,1.0192602909058333,0.0017467208672314882
synthetic,train,train,bv,0.5,fixed-precond,837,3348,0,0,1.0204795017801227,0.0017451290041208267
synthetic,train,train,bv,0.5,fixed-precond,838,3352,0,0,1.021698712654412,0.0017435565823689103
synthetic,train,train,bv,0.5,fixed-precond,839,3356,0,0,1.0229179235287011,0.0017420008080080152
synthetic,train,train,bv,0.5,fixed-precond,840,3360,0,0,1.0241371344029904,0.0017404630780220032
synthetic,train,train,bv,0.5,fixed-precond,841,3364,0,0,1.0253563452772796,0.001738942228257656
synthetic,train,train,bv,0.5,fixed-precond,842,3368,0,0,1.026575556151569,0.0017374386079609394
synthetic,train,train,bv,0.5,fixed-precond,843,3372,0,0,1.0277947670258583,0.0017359510529786348
synthetic,train,train,bv,0.5,fixed-precond,844,3376,0,0,1.0290139779001475,0.0017344800289720297
synthetic,train,train,bv,0.5,fixed-precond,845,3380,0,0,1.0302331887744367,0.0017330249538645148
synthetic,train,train,bv,0.5,fixed-precond,846,3384,0,0,1.0314523996487261,0.0017315867589786649
synthetic,train,train,bv,0.5,fixed-precond,847,3388,0,0,1.0326716105230154,0.0017301642801612616
synthetic,train,train,bv,0.5,fixed-precond,848,3392,0,0,1.0338908213973046,0.001728758797980845
synthetic,train,train,bv,0.5,fixed-precond,849,3396,0,0,1.0351100322715938,0.0017273682169616222
synthetic,train,train,bv,0.5,fixed-precond,850,3400,0,0,1.0363292431458833,0.0017259949818253517
synthetic,train,train,bv,0.5,fixed-precond,851,3404,0,0,1.0375484540201725,0.0017246368806809187
synthetic,train,train,bv,0.5,fixed-precond,852,3408,0,0,1.0387676648944617,0.001723295310512185
synthetic,train,train,bv,0.5,fixed-precond,853,3412,0,0,1.039986875768751,0.0017219684086740017
synthetic,train,train,bv,0.5,fixed-precond,854,3416,0,0,1.0412060866430402,0.0017206579213961959
synthetic,train,train,bv,0.5,fixed-precond,855,3420,0,0,1.0424252975173296,0.001719361636787653
synthetic,train,train,bv,0.5,fixed-precond,856,3424,0,0,1.0436445083916188,0.0017180810682475567
synthetic,train,train,bv,0.5,fixed-precond,857,3428,0,0,1.044863719265908,0.0017168144695460796
synthetic,train,train,bv,0.5,fixed-precond,858,3432,0,0,1.0460829301401973,0.0017155634704977274
synthetic,train,train,bv,0.5,fixed-precond,859,3436,0,0,1.0473021410144867,0.001714325975626707
synthetic,train,train,bv,0.5,fixed-precond,860,3440,0,0,1.048521351888776,0.001713103847578168
synthetic,train,train,bv,0.5,fixed-precond,861,3444,0,0,1.0497405627630652,0.001711894990876317
synthetic,train,train,bv,0.5,fixed-precond,862,3448,0,0,1.0509597736373544,0.0017107012681663036
synthetic,train,train,bv,0.5,fixed-precond,863,3452,0,0,1.0521789845116438,0.0017095207003876567
synthetic,train,train,bv,0.5,fixed-precond,864,3456,0,0,1.053398195385933,0.001708354102447629
synthetic,train,train,bv,0.5,fixed-precond,865,3460,0,0,1.0546174062602223,0.0017072020564228296
synthetic,train,train,bv,0.5,fixed-precond,866,3464,0,0,1.0558366171345115,0.0017060635145753622
synthetic,train,train,bv,0.5,fixed-precond,867,3468,0,0,1.057055828008801,0.0017049380112439394
synthetic,train,train,bv,0.5,fixed-precond,868,3472,0,0,1.0582750388830902,0.0017038260120898485
synthetic,train,train,bv,0.5,fixed-precond,869,3476,0,0,1.0594942497573794,0.0017027268186211586
synthetic,train,train,bv,0.5,fixed-precond,870,3480,0,0,1.0607134606316686,0.0017016411293298006
synthetic,train,train,bv,0.5,fixed-precond,871,3484,0,0,1.0619326715059578,0.0017005677800625563
synthetic,train,train,bv,0.5,fixed-precond,872,3488,0,0,1.0631518823802473,0.0016995079349726439
synthetic,train,train,bv,0.5,fixed-precond,873,3492,0,0,1.0643710932545365,0.001698460546322167
synthetic,train,train,bv,0.5,fixed-precond,874,3496,0,0,1.0655903041288257,0.0016974267782643437
synthetic,train,train,bv,0.5,fixed-precond,875,3500,0,0,1.066809515003115,0.0016964052338153124
synthetic,train,train,bv,0.5,fixed-precond,876,3504,0,0,1.0680287258774044,0.0016953970771282911
synthetic,train,train,bv,0.5,fixed-precond,877,3508,0,0,1.0692479367516936,0.0016944007948040962
synthetic,train,train,bv,0.5,fixed-precond,878,3512,0,0,1.0704671476259828,0.001693417550995946
synthetic,train,train,bv,0.5,fixed-precond,879,3516,0,0,1.071686358500272,0.0016924467636272311
synthetic,train,train,bv,0.5,fixed-precond,880,3520,0,0,1.0729055693745615,0.001691487617790699
synthetic,train,train,bv,0.5,fixed-precond,881,3524,0,0,1.0741247802488507,0.0016905402299016714
synthetic,train,train,bv,0.5,fixed-precond,882,3528,0,0,1.07534399112314,0.0016896052984520793
synthetic,train,train,bv,0.5,fixed-precond,883,3532,0,0,1.0765632019974292,0.0016886815428733826
synthetic,train,train,bv,0.5,fixed-precond,884,3536,0,0,1.0777824128717184,0.0016877688467502594
synthetic,train,train,bv,0.5,fixed-precond,885,3540,0,0,1.0790016237460078,0.001686867675743997
synthetic,train,train,bv,0.5,fixed-precond,886,3544,0,0,1.080220834620297,0.0016859772149473429
synthetic,train,train,bv,0.5,fixed-precond,887,3548,0,0,1.0814400454945863,0.0016850975807756186
synthetic,train,train,bv,0.5,fixed-precond,888,3552,0,0,1.0826592563688755,0.001684228889644146
synthetic,train,train,bv,0.5,fixed-precond,889,3556,0,0,1.083878467243165,0.0016833709087222815
synthetic,train,train,bv,0.5,fixed-precond,890,3560,0,0,1.0850976781174542,0.0016825232887640595
synthetic,train,train,bv,0.5,fixed-precond,891,3564,0,0,1.0863168889917434,0.001681686146184802
synthetic,train,train,bv,0.5,fixed-precond,892,3568,0,0,1.0875360998660326,0.0016808586660772562
synthetic,train,train,bv,0.5,fixed-precond,893,3572,0,0,1.088755310740322,0.0016800407320261002
synthetic,train,train,bv,0.5,fixed-precond,894,3576,0,0,1.0899745216146113,0.0016792338574305177
synthetic,train,train,bv,0.5,fixed-precond,895,3580,0,0,1.0911937324889005,0.0016784360632300377
synthetic,train,train,bv,0.5,fixed-precond,896,3584,0,0,1.0924129433631897,0.0016776490956544876
synthetic,train,train,bv,0.5,fixed-precond,897,3588,0,0,1.093632154237479,0.0016768723726272583
synthetic,train,train,bv,0.5,fixed-precond,898,3592,0,0,1.0948513651117684,0.001676105079241097
synthetic,train,train,bv,0.5,fixed-precond,899,3596,0,0,1.0960705759860576,0.001675348379649222
synthetic,train,train,bv,0.5,fixed-precond,900,3600,0,0,1.0972897868603468,0.0016746013425290585
synthetic,train,train,bv,0.5,fixed-precond,901,3604,0,0,1.098508997734636,0.0016738642007112503
synthetic,train,train,bv,0.5,fixed-precond,902,3608,0,0,1.0997282086089255,0.0016731375362724066
synthetic,train,train,bv,0.5,fixed-precond,903,3612,0,0,1.1009474194832147,0.001672419486567378
synthetic,train,train,bv,0.5,fixed-precond,904,3616,0,0,1.102166630357504,0.0016717107500880957
synthetic,train,train,bv,0.5,fixed-precond,905,3620,0,0,1.1033858412317932,0.0016710103955119848
synthetic,train,train,bv,0.5,fixed-precond,906,3624,0,0,1.1046050521060826,0.0016703188885003328
synthetic,train,train,bv,0.5,fixed-precond,907,3628,0,0,1.1058242629803718,0.001669635996222496
synthetic,train,train,bv,0.5,fixed-precond,908,3632,0,0,1.107043473854661,0.0016689623007550836
synthetic,train,train,bv,0.5,fixed-precond,909,3636,0,0,1.1082626847289503,0.0016682961722835898
synthetic,train,train,bv,0.5,fixed-precond,910,3640,0,0,1.1094818956032397,0.0016676392406225204
synthetic,train,train,bv,0.5,fixed-precond,911,3644,0,0,1.110701106477529,0.0016669902252033353
synthetic,train,train,bv,0.5,fixed-precond,912,3648,0,0,1.1119203173518182,0.0016663498245179653
synthetic,train,train,bv,0.5,fixed-precond,913,3652,0,0,1.1131395282261074,0.0016657165251672268
synthetic,train,train,bv,0.5,fixed-precond,914,3656,0,0,1.1143587391003966,0.0016650917241349816
synthetic,train,train,bv,0.5,fixed-precond,915,3660,0,0,1.115577949974686,0.001664474606513977
synthetic,train,train,bv,0.5,fixed-precond,916,3664,0,0,1.1167971608489753,0.001663865870796144
synthetic,train,train,bv,0.5,fixed-precond,917,3668,0,0,1.1180163717232645,0.0016632641199976206
synthetic,train,train,bv,0.5,fixed-precond,918,3672,0,0,1.1192355825975537,0.0016626709839329123
synthetic,train,train,bv,0.5,fixed-precond,919,3676,0,0,1.1204547934718432,0.00166208459995687
synthetic,train,train,bv,0.5,fixed-precond,920,3680,0,0,1.1216740043461324,0.0016615064814686775
synthetic,train,train,bv,0.5,fixed-precond,921,3684,0,0,1.1228932152204216,0.001660935115069151
synthetic,train,train,bv,0.5,fixed-precond,922,3688,0,0,1.1241124260947108,0.0016603723634034395
synthetic,train,train,bv,0.5,fixed-precond,923,3692,0,0,1.1253316369690003,0.0016598165966570377
synthetic,train,train,bv,0.5,fixed-precond,924,3696,0,0,1.1265508478432895,0.0016592678148299456
synthetic,train,train,bv,0.5,fixed-precond,925,3700,0,0,1.1277700587175787,0.0016587277641519904
synthetic,train,train,bv,0.5,fixed-precond,926,3704,0,0,1.128989269591868,0.0016581946983933449
synthetic,train,train,bv,0.5,fixed-precond,927,3708,0,0,1.1302084804661572,0.0016576673369854689
synthetic,train,train,bv,0.5,fixed-precond,928,3712,0,0,1.1314276913404466,0.0016571430023759604
synthetic,train,train,bv,0.5,fixed-precond,929,3716,0,0,1.1326469022147359,0.001656622625887394
synthetic,train,train,bv,0.5,fixed-precond,930,3720,0,0,1.133866113089025,0.0016561076045036316
synthetic,train,train,bv,0.5,fixed-precond,931,3724,0,0,1.1350853239633143,0.0016555998008698225
synthetic,train,train,bv,0.5,fixed-precond,932,3728,0,0,1.1363045348376037,0.0016550997970625758
synthetic,train,train,bv,0.5,fixed-precond,933,3732,0,0,1.137523745711893,0.0016546058468520641
synthetic,train,train,bv,0.5,fixed-precond,934,3736,0,0,1.1387429565861822,0.0016541194636374712
synthetic,train,train,bv,0.5,fixed-precond,935,3740,0,0,1.1399621674604714,0.0016536391340196133
synthetic,train,train,bv,0.5,fixed-precond,936,3744,0,0,1.1411813783347609,0.0016531648579984903
synthetic,train,train,bv,0.5,fixed-precond,937,3748,0,0,1.14240058920905,0.0016526967519894242
synthetic,train,train,bv,0.5,fixed-precond,938,3752,0,0,1.1436198000833393,0.001652234117500484
synthetic,train,train,bv,0.5,fixed-precond,939,3756,0,0,1.1448390109576285,0.001651777420192957
synthetic,train,train,bv,0.5,fixed-precond,940,3760,0,0,1.1460582218319177,0.001651325961574912
synthetic,train,train,bv,0.5,fixed-precond,941,3764,0,0,1.1472774327062072,0.0016508797416463494
synthetic,train,train,bv,0.5,fixed-precond,942,3768,0,0,1.1484966435804964,0.0016504405066370964
synthetic,train,train,bv,0.5,fixed-precond,943,3772,0,0,1.1497158544547856,0.0016500060446560383
synthetic,train,train,bv,0.5,fixed-precond,944,3776,0,0,1.1509350653290749,0.0016495776362717152
synthetic,train,train,bv,0.5,fixed-precond,945,3780,0,0,1.1521542762033643,0.0016491550486534834
synthetic,train,train,bv,0.5,fixed-precond,946,3784,0,0,1.1533734870776535,0.0016487378161400557
synthetic,train,train,bv,0.5,fixed-precond,947,3788,0,0,1.1545926979519427,0.0016483261715620756
synthetic,train,train,bv,0.5,fixed-precond,948,3792,0,0,1.155811908826232,0.0016479190671816468
synthetic,train,train,bv,0.5,fixed-precond,949,3796,0,0,1.1570311197005214,0.0016475182492285967
synthetic,train,train,bv,0.5,fixed-precond,950,3800,0,0,1.1582503305748106,0.0016471217386424541
synthetic,train,train,bv,0.5,fixed-precond,951,3804,0,0,1.1594695414490999,0.0016467312816530466
synthetic,train,train,bv,0.5,fixed-precond,952,3808,0,0,1.160688752323389,0.0016463452484458685
synthetic,train,train,bv,0.5,fixed-precond,953,3812,0,0,1.1619079631976783,0.00164596491958946
synthetic,train,train,bv,0.5,fixed-precond,954,3816,0,0,1.1631271740719678,0.0016455897130072117
synthetic,train,train,bv,0.5,fixed-precond,955,3820,0,0,1.164346384946257,0.0016452200943604112
synthetic,train,train,bv,0.5,fixed-precond,956,3824,0,0,1.1655655958205462,0.0016448553651571274
synthetic,train,train,bv,0.5,fixed-precond,957,3828,0,0,1.1667848066948354,0.0016444956418126822
synthetic,train,train,bv,0.5,fixed-precond,958,3832,0,0,1.1680040175691249,0.0016441415064036846
synthetic,train,train,bv,0.5,fixed-precond,959,3836,0,0,1.169223228443414,0.0016437917947769165
synthetic,train,train,bv,0.5,fixed-precond,960,3840,0,0,1.1704424393177033,0.0016434474382549524
synthetic,train,train,bv,0.5,fixed-precond,961,3844,0,0,1.1716616501919925,0.0016431072726845741
synthetic,train,train,bv,0.5,fixed-precond,962,3848,0,0,1.172880861066282,0.0016427725786343217
synthetic,train,train,bv,0.5,fixed-precond,963,3852,0,0,1.1741000719405712,0.0016424425411969423
synthetic,train,train,bv,0.5,fixed-precond,964,3856,0,0,1.1753192828148604,0.0016421182081103325
synthetic,train,train,bv,0.5,fixed-precond,965,3860,0,0,1.1765384936891496,0.0016417985316365957
synthetic,train,train,bv,0.5,fixed-precond,966,3864,0,0,1.177757704563439,0.0016414837446063757
synthetic,train,train,bv,0.5,fixed-precond,967,3868,0,0,1.1789769154377283,0.0016411732649430633
synthetic,train,train,bv,0.5,fixed-precond,968,3872,0,0,1.1801961263120175,0.0016408677911385894
synthetic,train,train,bv,0.5,fixed-precond,969,3876,0,0,1.1814153371863068,0.0016405670903623104
synthetic,train,train,bv,0.5,fixed-precond,970,3880,0,0,1.182634548060596,0.0016402702312916517
synthetic,train,train,bv,0.5,fixed-precond,971,3884,0,0,1.1838537589348854,0.0016399782616645098
synthetic,train,train,bv,0.5,fixed-precond,972,3888,0,0,1.1850729698091746,0.0016396899009123445
synthetic,train,train,bv,0.5,fixed-precond,973,3892,0,0,1.1862921806834639,0.0016394065460190177
synthetic,train,train,bv,0.5,fixed-precond,974,3896,0,0,1.187511391557753,0.0016391272656619549
synthetic,train,train,bv,0.5,fixed-precond,975,3900,0,0,1.1887306024320425,0.0016388526419177651
synthetic,train,train,bv,0.5,fixed-precond,976,3904,0,0,1.1899498133063318,0.0016385811613872647
synthetic,train,train,bv,0.5,fixed-precond,977,3908,0,0,1.191169024180621,0.001638314570300281
synthetic,train,train,bv,0.5,fixed-precond,978,3912,0,0,1.1923882350549102,0.0016380519373342395
synthetic,train,train,bv,0.5,fixed-precond,979,3916,0,0,1.1936074459291997,0.0016377933789044619
synthetic,train,train,bv,0.5,fixed-precond,980,3920,0,0,1.1948266568034889,0.0016375394770875573
synthetic,train,train,bv,0.5,fixed-precond,981,3924,0,0,1.196045867677778,0.0016372889513149858
synthetic,train,train,bv,0.5,fixed-precond,982,3928,0,0,1.1972650785520673,0.0016370422672480345
synthetic,train,train,bv,0.5,fixed-precond,983,3932,0,0,1.1984842894263565,0.0016367995413020253
synthetic,train,train,bv,0.5,fixed-precond,984,3936,0,0,1.199703500300646,0.0016365605406463146
synthetic,train,train,bv,0.5,fixed-precond,985,3940,0,0,1.2009227111749352,0.0016363250324502587
synthetic,train,train,bv,0.5,fixed-precond,986,3944,0,0,1.2021419220492244,0.0016360938316211104
synthetic,train,train,bv,0.5,fixed-precond,987,3948,0,0,1.2033611329235137,0.0016358663560822606
synthetic,train,train,bv,0.5,fixed-precond,988,3952,0,0,1.204580343797803,0.0016356426058337092
synthetic,train,train,bv,0.5,fixed-precond,989,3956,0,0,1.2057995546720923,0.0016354217659682035
synthetic,train,train,bv,0.5,fixed-precond,990,3960,0,0,1.2070187655463815,0.0016352052334696054
synthetic,train,train,bv,0.5,fixed-precond,991,3964,0,0,1.2082379764206708,0.0016349912621080875
synthetic,train,train,bv,0.5,fixed-precond,992,3968,0,0,1.2094571872949602,0.001634781016036868
synthetic,train,train,bv,0.5,fixed-precond,993,3972,0,0,1.2106763981692494,0.0016345743788406253
synthetic,train,train,bv,0.5,fixed-precond,994,3976,0,0,1.2118956090435387,0.0016343705356121063
synthetic,train,train,bv,0.5,fixed-precond,995,3980,0,0,1.2131148199178279,0.0016341706505045295
synthetic,train,train,bv,0.5,fixed-precond,996,3984,0,0,1.214334030792117,0.0016339737921953201
synthetic,train,train,bv,0.5,fixed-precond,997,3988,0,0,1.2155532416664065,0.001633780775591731
synthetic,train,train,bv,0.5,fixed-precond,998,3992,0,0,1.2167724525406958,0.0016335912514477968
synthetic,train,train,bv,0.5,fixed-precond,999,3996,0,0,1.217991663414985,0.0016334045212715864
synthetic,train,train,bv,0.5,fixed-precond,1000,4000,0,0,1.2192108742892742,0.001633222447708249
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,1,4,1,0,0.006217009782791137,0.1222517341375351
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,2,8,2,0,0.012434019565582275,0.11131210625171661
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,3,12,3,0,0.018651029348373413,0.10447552800178528
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,4,16,4,0,0.02486803913116455,0.09871311485767365
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,5,20,5,0,0.031085048913955686,0.09349807351827621
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,6,24,6,0,0.037302058696746826,0.0889001414179802
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,7,28,7,0,0.04351906847953796,0.08485905826091766
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,8,32,8,0,0.0497360782623291,0.08125826716423035
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,9,36,9,0,0.05595308804512024,0.07803575694561005
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,10,40,10,0,0.06217009782791137,0.0751553401350975
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,11,44,11,0,0.0683871076107025,0.0725674107670784
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,12,48,12,0,0.07460411739349365,0.07022057473659515
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,13,52,13,0,0.08082112717628478,0.0680602565407753
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,14,56,14,0,0.08703813695907592,0.0660424679517746
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,15,60,15,0,0.09325514674186706,0.06413499265909195
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,16,64,16,0,0.0994721565246582,0.062323205173015594
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,17,68,17,0,0.10568916630744933,0.060601867735385895
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,18,72,18,0,0.11190617609024048,0.05897511914372444
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,19,76,19,0,0.11812318587303161,0.05744209140539169
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,20,80,20,0,0.12434019565582274,0.05599665641784668
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,21,84,21,0,0.13055720543861388,0.05463278293609619
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,22,88,22,0,0.136774215221405,0.053342949599027634
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,23,92,23,0,0.14299122500419617,0.05211808159947395
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,24,96,24,0,0.1492082347869873,0.05094917491078377
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,25,100,25,0,0.15542524456977844,0.049829550087451935
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,26,104,26,0,0.16164225435256957,0.04875507950782776
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,27,108,27,0,0.1678592641353607,0.04772437736392021
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,28,112,28,0,0.17407627391815184,0.04673675447702408
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,29,116,29,0,0.180293283700943,0.04579121619462967
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,30,120,30,0,0.18651029348373413,0.04488536715507507
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,31,124,31,0,0.19272730326652526,0.04401617497205734
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,32,128,32,0,0.1989443130493164,0.04317992553114891
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,33,132,33,0,0.20516132283210753,0.04237303137779236
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,34,136,34,0,0.21137833261489866,0.041592665016651154
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,35,140,35,0,0.2175953423976898,0.04083696007728577
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,36,144,36,0,0.22381235218048096,0.04010465741157532
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,37,148,37,0,0.2300293619632721,0.03939475119113922
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,38,152,38,0,0.23624637174606322,0.03870643302798271
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,39,156,39,0,0.24246338152885435,0.03803899139165878
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,40,160,40,0,0.2486803913116455,0.037391722202301025
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,41,164,41,0,0.25489740109443665,0.0367637574672699
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,42,168,42,0,0.26111441087722775,0.03615422174334526
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,43,172,43,0,0.2673314206600189,0.03556220233440399
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,44,176,44,0,0.27354843044281,0.034986987709999084
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,45,180,45,0,0.2797654402256012,0.03442797809839249
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,46,184,46,0,0.28598245000839234,0.033884793519973755
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,47,188,47,0,0.29219945979118345,0.033357009291648865
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,48,192,48,0,0.2984164695739746,0.032844167202711105
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,49,196,49,0,0.3046334793567657,0.032345645129680634
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,50,200,50,0,0.3108504891395569,0.031860750168561935
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,51,204,51,0,0.317067498922348,0.03138876333832741
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,52,208,52,0,0.32328450870513914,0.030929064378142357
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,53,212,53,0,0.3295015184879303,0.03048112615942955
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,54,216,54,0,0.3357185282707214,0.030044451355934143
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,55,220,55,0,0.34193553805351257,0.029618624597787857
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,56,224,56,0,0.34815254783630367,0.02920326218008995
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,57,228,57,0,0.35436955761909483,0.0287980604916811
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,58,232,58,0,0.360586567401886,0.028402749449014664
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,59,236,59,0,0.3668035771846771,0.02801712229847908
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,60,240,60,0,0.37302058696746826,0.02764096111059189
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,61,244,61,0,0.37923759675025936,0.027274029329419136
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,62,248,62,0,0.3854546065330505,0.0269160233438015
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,63,252,63,0,0.39167161631584163,0.026566624641418457
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,64,256,64,0,0.3978886260986328,0.02622554637491703
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,65,260,65,0,0.40410563588142395,0.025892509147524834
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,66,264,66,0,0.41032264566421506,0.025567233562469482
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,67,268,67,0,0.4165396554470062,0.025249460712075233
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,68,272,68,0,0.4227566652297973,0.024938922375440598
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,69,276,69,0,0.4289736750125885,0.02463535964488983
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,70,280,70,0,0.4351906847953796,0.02433853968977928
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,71,284,71,0,0.44140769457817075,0.024048224091529846
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,72,288,72,0,0.4476247043609619,0.023764191195368767
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,73,292,73,0,0.453841714143753,0.023486245423555374
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,74,296,74,0,0.4600587239265442,0.023214181885123253
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,75,300,75,0,0.4662757337093353,0.02294779382646084
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,76,304,76,0,0.47249274349212644,0.02268689125776291
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,77,308,77,0,0.4787097532749176,0.02243126556277275
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,78,312,78,0,0.4849267630577087,0.0221807099878788
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,79,316,79,0,0.49114377284049987,0.021935012191534042
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,80,320,80,0,0.497360782623291,0.021693987771868706
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,81,324,81,0,0.5035777924060821,0.02145746350288391
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,82,328,82,0,0.5097948021888733,0.021225295960903168
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,83,332,83,0,0.5160118119716643,0.020997343584895134
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,84,336,84,0,0.5222288217544555,0.020773496478796005
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,85,340,85,0,0.5284458315372467,0.02055363729596138
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,86,344,86,0,0.5346628413200378,0.0203376617282629
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,87,348,87,0,0.540879851102829,0.020125478506088257
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,88,352,88,0,0.54709686088562,0.01991700753569603
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,89,356,89,0,0.5533138706684112,0.01971217803657055
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,90,360,90,0,0.5595308804512024,0.01951092667877674
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,91,364,91,0,0.5657478902339935,0.019313186407089233
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,92,368,92,0,0.5719649000167847,0.019118890166282654
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,93,372,93,0,0.5781819097995757,0.018927965313196182
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,94,376,94,0,0.5843989195823669,0.01874033361673355
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,95,380,95,0,0.590615929365158,0.018555907532572746
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,96,384,96,0,0.5968329391479492,0.018374603241682053
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,97,388,97,0,0.6030499489307404,0.018196329474449158
synthetic,train,train,bv,0.5,learned-warped-bv-c0.5,98,392,98,0,0.6092669587135314,0.018021002411842346
